Maintenance_flag,record_id,Measurement_timestamp,Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Intake_Manifold_Pressure,Engine_RPM,Speed_OBD,Intake_Air_Temp,Mass_Air_Flow_Rate,Throttle_Pos_Manifold,Voltage_Control_Module,Ambient_air_temp,Accel_Pedal_Pos_D,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost_And_Vcm_Gauge,Trip_Distance,Litres_Per_100km_Inst,Accel_Ssor_Total,CO2_in_g_per_km_Inst,Trip_Time_journey,fleetid,truckid,period,Region
1,1755,22FEB16:16:30:21,27,249.633907,28.62745,89,109,1095.5,27,15,17.16,77.254906,14.2,7,29.803923,84,0,8.2679957274,48.169454666,0,317,1.740453,172.93079,6.272341,-0.043199,165.90332,5065,Fleet_01113F1,Truck_0631X1,2,1
0,5374,22FEB16:17:30:40,118,244.571668,48.235294,88,115,1470.5,118,7,26.69,80,14.18,6,14.901961,83,120.42053,8.306737794,49.804125773,39.8,149,2.61068,266.0505,2.647085,0.090392,70.01534,8684,Fleet_00513F1,Truck_0781X1,2,1
0,2396,22FEB16:16:41:02,73,247.074973,17.254902,90,108,1140.5,73,10,19.49,80,14.26,7,18.82353,86,79.38029,9.0037848604,49.046513431,254.9,413,1.595415,181.68474,2.132662,-0.069638,56.408863,5706,Fleet_00113F1,Truck_0151X1,2,1
0,3113,22FEB16:16:52:59,59,247.853779,60.784313,87,118,1435,59,11,24.8,74.5098,14.16,8,14.901961,85,56.846355,9.5246568604,48.844523431,355.7,567,3.045792,198.08644,6.302684,-0.082335,166.70587,6423,Fleet_00113F1,Truck_0141X1,2,1
0,2352,22FEB16:16:40:18,53,248.187553,3.921569,90,109,971,53,10,16.22,80,14.3,7,14.901961,86,63.791996,9.0672948604,49.056017431,265.7,414,1.740453,180.91772,0,-0.000915,0,5662,Fleet_00113F1,Truck_0151X1,2,1
1,2731,22FEB16:16:46:37,37,249.077617,49.80392,88,111,1526,37,11,26.22,79.21569,14.2,8,29.803923,85,29.132898,9.0027716153,48.677616484,282.7,444,2.030529,189.1714,8.094457,-0.005864,214.09824,6041,Fleet_01213F1,Truck_0651X1,2,1
0,5126,22FEB16:17:26:32,99,245.628619,20,87,111,1215,99,8,20.99,80,14.16,7,14.901961,81,104.43606,9.6236253589,48.480872752,34.5,150,2.030529,257.9151,0,0.16429,13.854869,8436,Fleet_00713F1,Truck_0421X1,2,1
0,21,22FEB16:16:01:27,68,247.353118,87.45098,89,165,1707,68,11,41.94,80,14.22,6,37.64706,86,68.616005,8.9708036153,48.681978484,281.8,779,9.862566,135.98145,13.599869,-0.047655,359.71628,3331,Fleet_01213F1,Truck_0021X1,2,1
0,3057,22FEB16:16:52:03,79,246.741199,41.568626,88,108,1256,79,10,19.88,79.21569,14.2,8,23.92157,85,82.585335,7.3223707631,48.574416339,318.2,563,1.595415,196.93356,2.599994,-0.064886,68.76978,6367,Fleet_00413F1,Truck_0351X1,2,2
1,6837,22FEB16:17:55:03,28,249.578278,12.156863,87,113,1045.5,28,16,11.8,73.333336,14.16,6,14.901961,83,29.124023,8.4412217274,48.260264666,6.3,138,2.320604,290.17587,1.361123,-0.024533,36.00167,10147,Fleet_01113F1,Truck_0381X1,2,1
0,5464,22FEB16:17:32:10,43,248.743843,24.313726,85,115,1326.5,43,7,23.99,80,14,6,26.27451,82,38.700016,8.8157313589,48.879764752,27.4,135,2.61068,268.2589,5.23687,0.136839,138.51514,8774,Fleet_00713F1,Truck_0681X1,2,1
1,6585,22FEB16:17:50:51,14,250.357084,15.686275,87,106,730,14,15,10.08,55.294117,14.2,6,14.901961,83,14.724045,8.4124397274,48.201878666,21.2,143,1.30534,289.1219,2.604564,0.014453,68.89068,9895,Fleet_01113F1,Truck_0381X1,2,1
0,1310,22FEB16:16:22:56,22,249.912052,49.411766,86,116,1475,22,12,24.88,74.5098,14.14,8,24.313726,82,18.080065,9.4406256747,47.121903536,308.8,355,2.755716,170.8754,7.582118,-0.024815,200.54688,4621,Fleet_00613F1,Truck_0361X1,2,3
0,592,22FEB16:16:10:58,142,243.236572,92.54902,91,119,1772.5,142,16,34.55,80,14.02,7,38.82353,89,144.7955,9.0238376153,48.658014484,328.7,617,3.19083,149.68118,1.41957,0.025135,37.547607,3902,Fleet_01213F1,Truck_0081X1,2,1
0,798,22FEB16:16:14:24,129,243.959749,0,82,118,1582,129,10,30.19,80,14.2,8,14.901961,81,134.89723,9.5359136153,48.465636484,280.7,610,3.045792,156.85635,0,-0.040061,0,4108,Fleet_01213F1,Truck_0081X1,2,1
0,3425,22FEB16:16:58:11,108,245.127958,72.15686,93,188,1692.5,108,12,52.41,80,14.16,9,14.901961,87,110.2373,7.1199062752,48.260942037,300.2,451,13.198435,206.57463,9.804924,-0.062252,259.34006,6735,Fleet_00313F1,Truck_0611X1,2,2
0,4589,22FEB16:17:17:35,94,245.906764,25.882353,88,120,1182.5,94,7,27.52,80,14.16,7,41.17647,85,99.2521,9.0533553589,48.942344752,257.8,256,3.335867,243.30946,1.511213,-0.006671,39.971542,7899,Fleet_00713F1,Truck_0421X1,2,1
0,1183,22FEB16:16:20:49,87,246.296167,0,88,110,1026,87,10,17.38,80,14.22,8,14.901961,85,90.82902,9.3719976747,47.160705536,295,387,1.88549,169.78822,0,0.03663,0,4493,Fleet_00613F1,Truck_0361X1,2,3
0,5900,22FEB16:17:39:26,72,247.130602,31.37255,87,116,1149.5,72,8,19.88,80,14.16,6,14.901961,83,75.52841,8.7969813589,49.230086752,23.6,143,2.755716,273.16147,2.107638,0.240668,55.746975,9210,Fleet_00713F1,Truck_0501X1,2,1
0,404,22FEB16:16:07:50,80,246.68557,0,83,112,1455,80,9,26.8,80,14.22,7,14.901961,82,77.5803,9.2813448604,49.142027431,32.6,751,2.175566,144.61502,0,-0.038611,0,3714,Fleet_00113F1,Truck_0221X1,2,1
0,7595,22FEB16:18:07:41,22,249.912052,23.137255,87,122,1349,22,13,24.22,71.37255,14.16,8,14.901961,84,26.42753,7.9869618588,48.206293043,88.6,155,3.625944,306.05222,6.216339,0.023151,164.42204,10905,Fleet_00213F1,Truck_0791X1,2,2
1,1754,22FEB16:16:30:20,28,249.578278,41.960785,89,108,1106,28,15,18.27,58.431374,14.2,7,14.901961,84,0,8.2679957274,48.169454666,0,317,1.595415,172.91774,3.99117,-0.046856,105.56638,5064,Fleet_01113F1,Truck_0631X1,2,1
0,7108,22FEB16:17:59:34,103,245.406103,74.5098,90,120,1296,103,8,23.44,79.60784,14.16,7,14.901961,85,105.228294,7.7471347631,48.362250339,3.4,157,3.335867,296.29477,3.829007,0.046183,101.27715,10418,Fleet_00413F1,Truck_0641X1,2,2
0,6807,22FEB16:17:54:33,22,249.912052,26.666668,87,110,940.5,22,16,13.24,54.11765,14.18,6,14.901961,83,23.184698,8.4379037274,48.248570666,14.9,152,1.88549,289.98477,3.398197,0.01207,89.88224,10117,Fleet_01113F1,Truck_0381X1,2,1
0,3860,22FEB16:17:05:26,156,242.457766,0,86,132,1981,156,11,40.72,80,14.16,9,14.901961,86,164.37775,8.7050050753,49.168349517,355,440,5.076321,222.49179,0,-0.058624,0,7170,Fleet_00913F1,Truck_0311X1,2,1
0,5181,22FEB16:17:27:27,142,243.236572,0,90,132,1751.5,142,12,37.91,80,14.12,7,14.901961,88,147.60086,8.538355794,49.497441773,32.5,157,5.076321,259.88794,0,-0.094194,0,8491,Fleet_00513F1,Truck_0781X1,2,1
0,3325,22FEB16:16:56:31,124,244.237894,0.784314,88,118,1523,124,12,27.61,80,14.08,9,25.490196,84,128.34001,9.7578348604,48.614753431,283.5,415,3.045792,203.65497,0,-0.025174,16.72126,6635,Fleet_00113F1,Truck_0141X1,2,1
1,1836,22FEB16:16:31:42,103,245.406103,60,91,165,1620,103,14,38.24,80,14.22,7,36.07843,89,102.02431,8.8865196747,47.346465536,294.3,384,9.862566,174.25139,9.711491,-0.019558,256.86877,5146,Fleet_00613F1,Truck_0581X1,2,3
0,5125,22FEB16:17:26:31,100,245.57299,37.64706,87,131,1232.5,100,8,23.38,80,14.18,7,14.901961,81,105.516,8.6210957274,48.540938666,33.4,150,4.931282,257.8882,5.784687,0.166381,153.00487,8435,Fleet_01113F1,Truck_0661X1,2,1
0,7079,22FEB16:17:59:05,84,246.463054,0,89,113,1039.5,84,9,18.41,80,14.16,7,14.901961,85,89.820015,7.7450467631,48.404238339,2.2,164,2.320604,295.55826,0,0.125995,0,10389,Fleet_00413F1,Truck_0641X1,2,2
0,948,22FEB16:16:16:54,158,242.346508,0,91,120,1946,158,14,37.24,79.21569,14.2,8,14.901961,87,163.44,9.9422756153,48.492300484,273,439,3.335867,161.72702,0,0.008982,0,4258,Fleet_01213F1,Truck_0081X1,2,1
0,4936,22FEB16:17:23:22,96,245.795506,0,82,112,1164,96,9,20.69,80,14.24,8,14.901961,81,100.58609,9.7363953589,48.712454752,280.1,205,2.175566,252.89038,0,0.191889,0,8246,Fleet_00713F1,Truck_0421X1,2,1
0,3978,22FEB16:17:07:24,91,246.073651,0,86,117,1399,91,9,26.3,80,14.3,8,14.901961,84,92.60376,8.9255136747,47.111835536,322.1,360,2.900755,226.18124,0,-0.028524,0,7288,Fleet_00613F1,Truck_0801X1,2,3
0,4984,22FEB16:17:24:10,90,246.12928,1.176471,83,113,1400,90,8,26.24,80,14.24,8,14.901961,80,96.51667,8.7680177274,48.370796666,358,168,2.320604,254.14618,4.469552,0.047836,118.219574,8294,Fleet_01113F1,Truck_0661X1,2,1
0,5214,22FEB16:17:28:00,113,244.849813,47.45098,88,115,1405.5,113,8,24.99,80,14.16,7,14.901961,84,117.14406,8.4831977274,48.687458666,23.3,154,2.61068,260.91647,2.631733,-0.023636,69.60929,8524,Fleet_01113F1,Truck_0661X1,2,1
0,3374,22FEB16:16:57:20,111,244.961071,40.784313,89,119,1368.5,111,11,23.86,76.47059,14.14,9,14.901961,84,115.70427,8.3672710753,48.861857517,297.8,424,3.19083,205.25304,3.201392,-0.080376,84.67674,6684,Fleet_00913F1,Truck_0491X1,2,1
1,2689,22FEB16:16:45:55,90,246.12928,0,89,109,1321.5,90,10,24.36,80,14.24,8,14.901961,85,97.128,7.6690922752,48.346724037,281.2,448,1.740453,188.72531,0,0.037833,0,5999,Fleet_00313F1,Truck_0751X1,2,2
0,5227,22FEB16:17:28:13,113,244.849813,52.54902,88,115,1408,113,8,25.47,80,14.16,7,14.901961,84,116.82,8.4691757274,48.708248666,24.7,148,2.61068,261.35034,2.905425,0.076746,76.848434,8537,Fleet_01113F1,Truck_0661X1,2,1
1,6973,22FEB16:17:57:19,116,244.682926,0,90,126,1796,116,12,36.91,80,14.2,6,14.901961,89,130.3925,8.9417913589,49.089452752,7.3,154,4.206095,292.57416,0,-0.138403,0,10283,Fleet_00713F1,Truck_0131X1,2,1
0,1080,22FEB16:16:19:06,116,244.682926,74.117645,89,161,1454,116,10,36.61,80,14.12,7,14.901961,84,112.068275,9.1246656747,47.233851536,307.2,399,9.282415,166.56494,6.133425,-0.059428,162.22899,4390,Fleet_00613F1,Truck_0361X1,2,3
1,2792,22FEB16:16:47:38,92,246.018022,96.86275,91,150,1514,92,12,39.3,80,14.22,8,14.901961,88,95.112434,8.9017016153,48.670074484,272.8,445,7.687,190.332,10.522711,-0.037015,278.3255,6102,Fleet_01213F1,Truck_0651X1,2,1
0,5437,22FEB16:17:31:43,70,247.24186,0,87,114,1062.5,70,7,19.86,80,14.22,6,14.901961,83,89.71362,8.2674970753,48.886583517,29.4,136,2.465641,267.9512,0,0.031366,0,8747,Fleet_00913F1,Truck_0281X1,2,1
0,8124,22FEB16:18:16:30,13,250.412713,29.803923,87,107,736.5,13,10,9.55,68.62745,14.16,7,14.901961,84,14.472403,7.3048202752,48.240134037,130.6,141,1.450378,309.53998,3.172033,0.022204,83.90021,11434,Fleet_00313F1,Truck_0301X1,2,2
0,597,22FEB16:16:11:03,150,242.79154,74.90196,91,208,1855,150,15,69.8,79.60784,14.14,7,49.019608,89,157.86009,9.2224848604,48.950441431,321.5,622,16.09919,149.93355,4.506361,0.017871,119.19316,3908,Fleet_00113F1,Truck_0691X1,2,1
0,4947,22FEB16:17:23:33,96,245.795506,50.19608,82,111,1199,96,9,21.33,80,14.16,8,14.901961,80,100.33203,9.7576653589,48.704072752,311.2,197,2.030529,253.18512,2.731856,-0.040953,72.257545,8257,Fleet_00713F1,Truck_0421X1,2,1
0,6315,22FEB16:17:46:21,109,245.072329,12.156863,88,119,1334.5,109,7,25.74,80,14.16,6,14.901961,85,115.74095,8.643199794,49.539231773,27.2,153,3.19083,287.39355,1.156627,0.081318,30.592766,9625,Fleet_00513F1,Truck_0051X1,2,1
0,222,22FEB16:16:04:48,88,246.240538,38.82353,90,106,1368.5,88,10,21.3,80,14.24,7,30.980392,86,89.21411,9.054889794,49.335657773,289,825,1.30534,140.2652,2.289326,-0.0387,60.552643,3532,Fleet_00513F1,Truck_0471X1,2,1
0,1120,22FEB16:16:19:46,106,245.239216,0,89,116,1306,106,10,24.38,80,14.16,7,14.901961,86,124.70417,9.2195436747,47.193315536,291.4,385,2.755716,167.89676,0,0.002151,0,4430,Fleet_00613F1,Truck_0361X1,2,3
1,1965,22FEB16:16:33:51,52,248.243182,12.156863,89,110,1229,52,11,22.38,78.039215,14.24,7,14.901961,86,59.617836,7.8252978588,47.995579043,289.1,377,1.88549,176.54547,1.402707,0.007478,37.10157,5275,Fleet_00213F1,Truck_0621X1,2,2
0,3591,22FEB16:17:00:57,112,244.905442,77.64706,90,110,1390.5,112,11,23.38,80,14.16,9,31.764706,89,114.55227,8.8420690753,48.670133517,287.9,500,1.88549,211.87468,0,-0.047791,29.107183,6901,Fleet_00913F1,Truck_0491X1,2,1
0,6304,22FEB16:17:46:10,118,244.571668,38.82353,89,118,1456,118,7,24.99,80,14.12,6,14.901961,85,121.50104,8.657731794,49.522563773,28.7,144,3.045792,287.03748,2.003065,0.04091,52.981033,9614,Fleet_00513F1,Truck_0051X1,2,1
0,8117,22FEB16:18:16:23,32,249.355762,12.941176,88,110,1249,32,10,22.41,80,14.18,7,14.901961,84,36.57607,9.0957513589,48.946442752,76.1,142,1.88549,309.4982,3.626308,0.036734,95.91577,11427,Fleet_00713F1,Truck_0711X1,2,1
0,690,22FEB16:16:12:36,118,244.571668,37.64706,87,109,1461.5,118,10,24.22,78.82353,14.12,7,14.901961,86,125.13603,8.8277148604,49.449875431,293.1,663,1.740453,153.10889,2.100693,0.055003,55.563286,4000,Fleet_00113F1,Truck_0221X1,2,1
1,2144,22FEB16:16:36:50,45,248.632585,34.901962,89,109,1096,45,15,22.52,79.60784,14.16,7,18.82353,86,39.460743,8.8894136153,48.699084484,284.2,389,1.740453,177.68365,2.580827,-0.028521,68.262825,5454,Fleet_01213F1,Truck_0511X1,2,1
1,1575,22FEB16:16:27:21,14,250.357084,20,86,104,723.5,14,14,9.83,59.215687,14.22,7,14.901961,82,18.252142,8.3716270753,48.834041517,301.9,311,1.015265,172.00714,2.479348,-0.035887,65.57871,4885,Fleet_00913F1,Truck_0601X1,2,1
0,4829,22FEB16:17:21:35,81,246.629941,41.568626,87,111,1298,81,9,21.58,79.60784,14.2,8,29.411766,84,84.24077,9.5275593589,48.789272752,314.4,287,2.030529,249.93149,2.700773,0.076421,71.43541,8139,Fleet_00713F1,Truck_0421X1,2,1
0,5363,22FEB16:17:30:29,118,244.571668,48.235294,88,115,1468.5,118,7,26.74,80,14.14,7,14.901961,83,118.62019,8.327203794,49.788417773,35.1,146,2.61068,265.6894,2.741435,0.011893,72.5109,8673,Fleet_00513F1,Truck_0781X1,2,1
0,4501,22FEB16:17:16:07,114,244.794184,8.627451,84,119,1387.5,114,8,25.8,80,14.16,8,14.901961,82,112.535995,8.3276467631,48.623118339,310,308,3.19083,240.81685,0,0.044847,17.68237,7811,Fleet_00413F1,Truck_0561X1,2,1
0,3329,22FEB16:16:56:35,120,244.46041,9.411765,89,110,1468.5,120,11,25.44,79.60784,14.14,9,31.764706,84,125.173676,9.7690728604,48.612779431,285.5,419,1.88549,203.79451,0,-0.060175,21.21468,6639,Fleet_00113F1,Truck_0141X1,2,1
0,5094,22FEB16:17:26:00,96,245.795506,50.980392,85,109,1201.5,96,8,19.99,80,14.14,8,14.901961,81,96.84054,9.6710133589,48.517442752,43.8,159,1.740453,257.0369,2.622102,0.072037,69.354546,8404,Fleet_00713F1,Truck_0421X1,2,1
0,1198,22FEB16:16:21:04,60,247.79815,0,87,111,1101,60,9,19.47,80,14.24,8,14.901961,84,64.94624,9.3928776747,47.153571536,297.8,386,2.030529,170.08902,0,-0.084033,0,4508,Fleet_00613F1,Truck_0361X1,2,3
0,3156,22FEB16:16:53:42,94,245.906764,34.11765,88,110,1460.5,94,11,24.83,76.86275,14.16,9,14.901961,86,95.58032,9.5283888604,48.795623431,356.4,546,1.88549,198.9723,2.447849,-0.009751,64.74557,6466,Fleet_00113F1,Truck_0141X1,2,1
0,4808,22FEB16:17:21:14,99,245.628619,0,88,110,1211.5,99,9,22.41,80,14.22,8,14.901961,85,104.07616,9.4997793589,48.812750752,325.1,297,1.88549,249.4096,0,-0.03824,0,8118,Fleet_00713F1,Truck_0421X1,2,1
0,380,22FEB16:16:07:26,75,246.963715,0,84,106,1135.5,75,9,18.38,80,14.14,7,14.901961,83,79.74429,8.969149794,49.169901773,64.9,755,1.30534,144.12448,0,-0.010269,0,3690,Fleet_00513F1,Truck_0471X1,2,1
0,1057,22FEB16:16:18:43,98,245.684248,18.431374,89,112,1200.5,98,9,20.72,80,14.14,7,14.901961,85,103.35602,9.0829716747,47.256507536,307.9,406,2.175566,165.91878,0,-0.058099,11.401813,4367,Fleet_00613F1,Truck_0361X1,2,3
0,6410,22FEB16:17:47:56,28,249.578278,3.529412,87,110,1079,28,8,20.11,80,14.24,5,25.490196,84,29.162226,8.607157794,49.582947773,25.5,156,1.88549,288.2732,1.413836,-0.008772,37.395927,9720,Fleet_00513F1,Truck_0051X1,2,1
0,2354,22FEB16:16:40:20,52,248.243182,52.156864,90,110,985.5,52,10,15.55,66.666664,14.22,7,33.72549,86,61.667995,9.0648768604,49.056023431,266.7,414,1.88549,180.93988,0,0.045137,0,5664,Fleet_00113F1,Truck_0151X1,2,1
1,2464,22FEB16:16:42:10,80,246.68557,6.666667,91,116,1227,80,10,22.77,80,14.24,7,14.901961,87,86.68826,7.2340562752,48.248108037,263.6,438,2.755716,183.20277,0,-0.032088,0,5774,Fleet_00313F1,Truck_0751X1,2,2
1,6492,22FEB16:17:49:18,16,250.245826,27.450981,87,116,1059,16,11,17.74,75.68628,14.24,5,27.450981,84,16.056162,8.589253794,49.605069773,28.3,152,2.755716,288.71252,12.565293,0.011118,332.3518,9802,Fleet_00513F1,Truck_0051X1,2,1
0,7813,22FEB16:18:11:19,32,249.355762,59.607845,88,114,1362,32,15,24.91,61.17647,14.18,9,31.764706,84,34.812016,7.7258467631,48.729354339,90.2,148,2.465641,307.065,11.43649,0.010815,302.49496,11123,Fleet_00413F1,Truck_0271X1,2,2
0,6820,22FEB16:17:54:46,25,249.745165,35.686275,87,117,1105.5,25,16,17.38,54.901962,14.3,6,14.901961,83,25.56,8.546995794,49.677927773,11.2,143,2.900755,290.06198,7.482065,0.015908,197.9005,10130,Fleet_00513F1,Truck_0051X1,2,1
0,3403,22FEB16:16:57:49,90,246.12928,79.60784,90,147,1417.5,90,11,32.49,80,14.14,9,14.901961,83,90.32417,8.4212050753,48.842375517,299.2,435,7.251886,205.98526,7.430992,-0.049888,196.54959,6713,Fleet_00913F1,Truck_0491X1,2,1
0,206,22FEB16:16:04:32,87,246.296167,60.784313,89,123,1379.5,87,10,24.63,79.60784,14.2,7,31.37255,86,88.38026,8.6465036153,48.714834484,274,824,3.770981,139.90605,4.388203,-0.031548,116.067894,3516,Fleet_01213F1,Truck_0021X1,2,1
1,1290,22FEB16:16:22:36,16,250.245826,14.509804,86,104,731.5,16,11,9.99,66.666664,14.26,8,14.901961,82,16.733225,8.2880050753,48.874955517,301.6,366,1.015265,170.78015,2.246842,-0.012687,59.42892,4601,Fleet_00913F1,Truck_0601X1,2,1
0,5371,22FEB16:17:30:37,118,244.571668,50.588238,88,116,1470.5,118,7,26.88,80,14.2,6,14.901961,83,121.71626,8.311891794,49.799979773,40,151,2.755716,265.93558,2.823365,-0.066003,74.67794,8681,Fleet_00513F1,Truck_0781X1,2,1
0,5292,22FEB16:17:29:18,113,244.849813,48.627453,89,112,1409.5,113,7,25.02,80,14.12,6,14.901961,83,120.42106,8.412679794,49.674915773,25.3,136,2.175566,263.39795,2.569461,0.027829,67.962204,8602,Fleet_00513F1,Truck_0781X1,2,1
1,6845,22FEB16:17:55:11,15,250.301455,44.705883,87,107,841.5,15,15,10.77,54.901962,14.28,6,14.901961,83,15.840654,8.4423737274,48.262466666,16.9,141,1.450378,290.22946,5.579195,0.02502,147.56961,10155,Fleet_01113F1,Truck_0381X1,2,1
0,1091,22FEB16:16:19:17,115,244.738555,70.588234,90,120,1452,115,9,26.66,80,14.14,7,14.901961,86,118.87201,9.1476996747,47.221137536,309.5,407,3.335867,166.92569,3.672375,-0.020089,97.13426,4401,Fleet_00613F1,Truck_0361X1,2,3
0,3609,22FEB16:17:01:15,119,244.516039,88.2353,89,151,1487,119,11,33.94,80,14.18,9,40.39216,88,120.13219,8.8872910753,48.660569517,289.3,507,7.832037,212.46985,6.048294,-0.08643,159.97726,6919,Fleet_00913F1,Truck_0491X1,2,1
0,2593,22FEB16:16:44:19,98,245.684248,64.31373,89,112,1213.5,98,9,20.11,74.5098,14.12,8,32.941177,85,100.80283,7.4732342752,48.312158037,301.3,409,2.175566,186.31947,3.579077,-0.055856,94.666534,5903,Fleet_00313F1,Truck_0751X1,2,2
0,3293,22FEB16:16:55:59,113,244.849813,67.05882,86,129,1410.5,113,12,25.99,80,14.12,9,14.901961,83,116.13605,9.6748308604,48.629837431,293.5,432,4.641207,202.63664,4.023498,-0.054573,106.42144,6603,Fleet_00113F1,Truck_0141X1,2,1
0,3355,22FEB16:16:57:01,118,244.571668,65.09804,89,127,1474.5,118,11,27.69,80,14.1,9,14.901961,83,122.796,8.3215870753,48.877469517,295.8,419,4.351131,204.60355,3.780446,-0.044949,99.99272,6665,Fleet_00913F1,Truck_0491X1,2,1
1,2446,22FEB16:16:41:52,78,246.796828,72.54902,90,106,1213,78,10,20.16,77.64706,14.22,7,34.901962,86,79.2,7.1992262752,48.251138037,263.2,435,1.30534,182.77582,1.972913,-0.018849,52.183517,5756,Fleet_00313F1,Truck_0751X1,2,2
0,2907,22FEB16:16:49:33,92,246.018022,55.686275,91,130,1448,92,12,34.19,80,14.16,8,32.54902,89,88.0206,8.6855636153,48.724830484,315.5,517,4.786245,193.14752,8.68671,-0.061677,229.76334,6217,Fleet_01213F1,Truck_0651X1,2,1
0,6025,22FEB16:17:41:31,106,245.239216,0,88,112,1306.5,106,8,25.02,80,14.18,6,14.901961,86,115.59667,8.6733573589,49.430288752,20.9,158,2.175566,277.05667,0,0.075233,0,9335,Fleet_00713F1,Truck_0501X1,2,1
1,6959,22FEB16:17:57:05,108,245.127958,58.039215,91,165,1363,108,9,30.63,80,14.22,7,39.607845,87,111.78058,7.7233147631,48.595296339,8.6,153,9.862566,292.09192,4.052549,0.071034,107.18984,10269,Fleet_00413F1,Truck_0641X1,2,2
1,6591,22FEB16:17:50:57,14,250.357084,41.960785,87,116,1027.5,14,16,15.02,54.901962,14.24,6,26.666668,83,12.45933,8.4132377274,48.202946666,19.6,143,2.755716,289.14218,10.980253,0.030949,290.4275,9901,Fleet_01113F1,Truck_0381X1,2,1
0,624,22FEB16:16:11:30,132,243.792862,20.784313,90,109,1624.5,132,12,29.33,80,14.22,7,14.901961,89,137.63553,9.1073216153,48.610836484,302.2,639,1.740453,150.94745,0,-0.014161,0,3935,Fleet_01213F1,Truck_0081X1,2,1
1,2523,22FEB16:16:43:09,90,246.12928,99.21569,90,130,1142.5,90,10,22.3,80,14.22,8,42.7451,86,93.816055,7.3431422752,48.255518037,290,454,4.786245,184.47365,6.265536,0.025734,165.72331,5833,Fleet_00313F1,Truck_0751X1,2,2
0,7928,22FEB16:18:13:14,30,249.46702,71.76471,88,148,1606,30,12,39.19,80,14.16,8,39.215687,85,33.08417,9.2077617714,48.217849726,74,152,7.396925,307.93088,23.323177,0.033157,616.89764,11238,Fleet_00813F1,Truck_0551X1,2,1
0,2127,22FEB16:16:36:33,40,248.91073,54.11765,89,115,1240,40,16,20.83,80,14.08,7,28.235294,86,40.140255,8.9043176153,48.695994484,287.9,385,2.61068,177.47635,7.097331,-0.040895,187.72429,5437,Fleet_01213F1,Truck_0511X1,2,1
0,7452,22FEB16:18:05:18,53,248.187553,36.07843,87,112,1277,53,10,22.94,75.29412,14.24,8,33.333332,84,59.76027,8.1203838588,48.243613043,88.8,155,2.175566,304.37662,6.082518,0.025941,160.88249,10762,Fleet_00213F1,Truck_0791X1,2,2
0,7996,22FEB16:18:14:22,46,248.576956,16.862745,88,109,1103,46,11,18.66,80,14.2,8,14.901961,85,47.844124,9.0194313589,48.955784752,81.6,164,1.740453,308.60684,1.459758,-0.01201,38.610565,11306,Fleet_00713F1,Truck_0711X1,2,1
0,8008,22FEB16:18:14:34,49,248.410069,44.705883,88,110,1194,49,10,19.72,78.82353,14.16,8,31.37255,85,50.256,9.0325293589,48.954320752,77.5,160,1.88549,308.7602,4.970089,0.048095,131.45877,11318,Fleet_00713F1,Truck_0711X1,2,1
1,7032,22FEB16:17:58:18,96,245.795506,77.254906,88,133,1218,96,9,23.38,80,14.12,7,14.901961,85,87.52613,7.7390107631,48.476718339,0.2,132,5.221359,294.24255,4.726002,-0.002518,125.00267,10342,Fleet_00413F1,Truck_0641X1,2,2
0,4648,22FEB16:17:18:34,114,244.794184,14.117647,88,123,1398,114,8,27.27,80,14.16,7,14.901961,84,118.00827,8.6530027631,48.557328339,268,283,3.770981,245.00766,0,-0.002545,22.768408,7958,Fleet_00413F1,Truck_0561X1,2,1
0,1768,22FEB16:16:30:34,20,250.02331,13.333334,89,108,758.5,20,15,11.05,65.09804,14.2,7,14.901961,85,0,9.1438377714,48.192043726,0,317,1.595415,173.00824,7.305397,-0.044015,193.22762,5078,Fleet_00813F1,Truck_0391X1,2,1
0,1277,22FEB16:16:22:23,16,250.245826,15.686275,86,104,729,16,11,10.22,67.45098,14.24,8,14.901961,82,17.93725,8.2838230753,48.877553517,317.6,390,1.015265,170.7379,2.640739,-0.035688,69.847496,4588,Fleet_00913F1,Truck_0601X1,2,1
0,223,22FEB16:16:04:49,88,246.240538,49.411766,90,108,1398.5,88,10,22.8,80,14.24,7,33.333332,86,91.836,8.6134316153,48.720258484,291.1,825,1.595415,140.32806,3.134373,-0.00842,82.90411,3533,Fleet_01213F1,Truck_0021X1,2,1
0,1607,22FEB16:16:27:53,17,250.190197,13.333334,86,109,1056.5,17,15,17.13,62.352943,14.18,7,27.843138,82,14.510859,8.2960457274,48.156398666,304.2,312,1.740453,172.11504,10.022699,-0.052983,265.10022,4917,Fleet_01113F1,Truck_0631X1,2,1
1,2113,22FEB16:16:36:19,23,249.856423,13.725491,89,105,730.5,23,16,10.02,54.901962,14.26,7,14.901961,85,29.699999,9.4981617714,48.060523726,275.3,377,1.160302,177.34515,1.487328,-0.011335,39.339806,5423,Fleet_00813F1,Truck_0391X1,2,1
0,3244,22FEB16:16:55:10,85,246.407425,0,83,107,1049,85,11,16.11,80,14.14,9,14.901961,82,90.79245,7.2272587631,48.339012339,315.1,442,1.450378,201.41307,0,-0.01756,0,6554,Fleet_00413F1,Truck_0351X1,2,2
